ItemId,ItemName,Price,Availability,LastUpdated,HighestBuyOrder,Qty
bowcharmt4,Reinforced Steel Bow Charm,18.4,1,2023-05-21T09:56:31.651998,16.1,3.0
firestaffcharmt4,Reinforced Steel Fire Staff Charm,4.0,14,2023-05-21T09:55:21.113534,,
2haxecharmt4,Reinforced Steel Great Axe Charm,2.78,1,2023-05-21T09:55:09.075253,0.55,19.0
greatswordcharmt4,Reinforced Steel Greatsword Charm,3.0,1,2023-05-21T09:55:12.464002,0.5,7.0
hatchetcharmt4,Reinforced Steel Hatchet Charm,2.0,1,2023-05-21T09:55:02.360152,,
icegauntletcharmt4,Reinforced Steel Ice Gauntlet Charm,14.9,1,2023-05-21T09:56:08.712872,,
lifestaffcharmt4,Reinforced Steel Life Staff Charm,10.0,1,2023-05-21T09:55:53.606793,5.05,9.0
musketcharmt4,Reinforced Steel Musket Charm,19.79,2,2023-05-21T09:56:34.954654,2.05,408.0
rapiercharmt4,Reinforced Steel Rapier Charm,7.99,1,2023-05-21T09:55:45.322286,,
spearcharmt4,Reinforced Steel Spear Charm,32.0,1,2023-05-21T09:56:53.035945,25.0,25.0
voidgauntletcharmt4,Reinforced Steel Void Gauntlet Charm,68.99,1,2023-05-21T09:57:18.615206,,
2hhammercharmt4,Reinforced Steel War Hammer Charm,20.0,2,2023-05-21T09:56:37.401893,15.15,78.0
resint3,Resin Chunk,0.05,17,2023-05-21T09:54:16.78821,,
resint2,Resin Lump,0.03,1,2023-05-19T00:26:54.182275,,
resint1,Resin Shavings,0.05,9843,2023-05-21T09:54:16.78821,0.05,9802.0
instrument_resonanthidet3,Resonant Hide,40.0,10,2023-05-21T09:51:35.319183,7.0,100.0
ricet1,Rice,0.4,95,2023-05-21T09:46:27.991771,0.2,1147.0
bearflankt1,Rich Bear Flank,16.99,1,2023-05-21T09:47:49.799729,14.71,120.0
dyeb124,Rich Vanilla Dye,0.66,1,2023-05-21T10:00:05.388802,,
house_housingitem_table_tablesmalla,Rickety Twig Table,350.0,1,2023-05-13T16:57:54.631323,,
house_housingitem_chair_finechair_a,Rickety Wooden Chair,500.0,1,2023-04-10T13:10:54.102871,,
house_housingitem_chair_finechair_b,Rickety Wooden Stool,80.0,1,2023-04-28T20:37:56.253672,,
house_housingitem_singleshelf_a,Rickety Wooden Wall Shelf,30.0,1,2023-05-13T16:55:52.674493,,
2hmusket_rifleofsinisterdeedst4,Rifle of Sinister Deeds,355.0,1,2022-12-30T19:45:39.829685,,
2hmusket_rifleofthedormantdryadt4,Rifle of the Dormant Dryad,100.0,1,2022-12-30T19:41:17.45006,,
rivercresst3,Rivercress Flower,8.4,38,2023-05-21T09:45:43.08538,4.2,100.0
rivercresst2,Rivercress Leaf,1.69,72,2023-05-21T09:45:20.604322,0.62,201.0
rivercresst1,Rivercress Stem,0.32,652,2023-05-21T09:44:57.728451,0.16,9808.0
glyphstone_river,River Glyph Stone,39.0,1,2023-05-21T09:42:35.694723,23.22,98.0
rivetedmailt3,Riveted Orichalcum Mail,0.2,54,2023-05-21T09:54:30.865889,0.02,9283.0
rivetedmailt2,Riveted Starmetal Mail,2.0,8,2023-05-21T09:55:02.587566,0.29,932.0
rivetedmailt1,Riveted Steel Mail,24.0,3,2023-05-21T09:56:43.65126,0.12,964.0
foodlumberjackt1,Roasted Cabbage,5.4,4,2023-05-21T10:01:29.51149,,
foodhuntert1,Roasted Carrots,1.3,8,2023-05-21T10:00:20.935398,,
foodstrintt2,Roasted Carrots with Dill,1.35,6,2023-05-21T10:00:21.132766,,
fooddexcont3,Roasted Game Bird with Berry Glaze,1.8,29,2023-05-21T10:00:29.093291,,
foodstrt5,Roasted Gnufish,115.0,6,2023-05-21T10:03:40.108401,15.0,100.0
foodconluct5,Roasted Monstrous Turkey Dinner,120.0,39,2023-05-21T10:03:41.490935,65.01,13.0
foodminert1,Roasted Potatoes,2.5,8,2023-05-21T10:00:41.315882,,
foodcont5,Roasted Rabbit with Seasoned Vegetables,37.7,100,2023-05-21T10:02:56.733165,30.0,100.0
foodfocdext5,Roasted Turkey Thigh,20.0,10,2023-05-21T10:02:35.849685,,
foodweaponsmitht4,Roasted Vegetable Medley,4.0,70,2023-05-21T10:01:05.743048,,
fooddexintt4,Roasted Wolf Loin,24.98,68,2023-05-21T10:02:44.152127,,
fooddexintt2,Roast Pork Shank,1.8,38,2023-05-21T10:00:29.093291,,
house_housingitem_settler_decor_garden_windchimes02,Robust Wind Chimes,10.0,1,2023-05-13T16:55:40.211265,,
house_housingitem_table_legion_bedsidetable_a,Rojo-Levantina Marble Bedside Table,470.99,1,2023-05-13T16:58:10.868798,,
house_housingitem_table_legion_table01_a,Rojo-Levantina Marble Dining Table,800.0,1,2023-05-13T16:58:40.722274,,
house_housingitem_legion_dresser01_a,Rojo-Levantina Marble Top Dresser,393.0,1,2023-05-13T16:57:57.954829,,
2hgreataxe_rootsaxet3,Root's Axe,100.0,1,2022-12-30T19:40:04.37596,,
rosemaryt1,Rosemary,1.0,66,2023-05-21T09:46:58.231286,0.72,199.0
dyeb120,Rose Stone Dye,1.99,2,2023-05-21T10:00:30.822401,0.13,76.0
house_housingitem_dynasty_armoire01_c,Rosewood Apothecary Cabinet,800.0,1,2023-05-13T16:58:40.722274,,
house_housingitem_bed_dynasty_bed01_c,Rosewood Carved Canopy Bed,977.0,1,2023-05-13T16:58:52.548289,,
house_housingitem_dynasty_shelf01_c,Rosewood Circular Curio Shelf,449.0,2,2023-05-13T16:58:06.519988,,
house_housingitem_table_dynasty_table01_c,Rosewood Dining Table,1000.0,1,2023-05-13T16:58:59.026353,,
house_housingitem_dynasty_dresser01_c,Rosewood Dresser,2000.0,2,2023-05-13T16:59:28.899711,,
house_housingitem_table_dynasty_bedsidetable_c,Rosewood End Table,387.0,1,2023-05-13T16:57:56.324509,,
house_housingitem_dynasty_decor_wall_curtain01_c,Rosewood Painted Bamboo Blinds,1979.0,1,2023-05-13T16:59:24.938596,,
house_housingitem_dynasty_shelf02_c,Rosewood Pedestal Shelf,8100.0,1,2023-05-10T20:30:27.277982,,
house_housingitem_dynasty_cabinet02_c,Rosewood Weapon Rack,1000.0,1,2023-05-13T16:59:01.404498,25.0,2.0
house_housingitem_table_dynasty_desk01_c,Rosewood Writing Desk,1899.0,1,2023-03-25T22:08:18.450323,,
dyeb115,Rough Almond Dye,2.46,10,2023-05-21T10:00:39.055412,0.5,86.0
dexbonust1,Rough Leather Beaded Straps,80.59,6,2023-05-21T09:57:28.635677,76.01,212.0
intconbonust1,Rough Leather Corrupted Fetish,12.89,30,2023-05-21T09:55:59.922048,9.01,89.0
dexstrbonust1,Rough Leather Scourge,15.99,5,2023-05-21T09:56:15.620279,13.28,50.0
house_housingitem_roundbirdcage,Round Bird Cage,4900.0,1,2023-05-13T16:59:58.404553,,
house_housingitem_earthware_jar_e,Round Earthenware Jar,15.0,1,2023-05-13T16:55:42.731284,,
house_housingitem_lighting_dynasty_lighttable01_b,Round Standing Lantern,800.0,1,2023-05-13T16:58:40.484051,,
house_housingitem_rug_settler_decor_floor_rug01,Round Sunny Rug,1.91,1,2023-05-13T16:55:30.413705,,
rubyt2,Ruby,0.66,127,2023-05-21T09:40:03.186131,0.55,703.0
house_housingitem_dynasty_decor_wall_curtain02_b,Ruby Brocade Drapes,699.0,4,2023-05-13T16:58:33.09561,,
house_housingitem_dynasty_decor_wall_curtain03_b,Ruby Brocade Valance,409.0,2,2023-05-13T16:58:04.082486,,
house_housingitem_rug_dynasty_decor_floor_rug02,Ruby Geometric Rug,1000.0,1,2023-05-07T13:39:04.285096,,
house_housingitem_dynasty_decor_table_placesetting02,Ruby Place Setting,500.0,1,2023-05-13T16:58:20.609675,55.0,4.0
house_housingitem_bed_dynasty_bed02_b,Ruby Silk Daybed,3000.0,1,2023-05-13T16:59:41.423993,,
house_housingitem_rug_dynasty_decor_floor_rug06,Ruby Woven Floor Mat,99.0,1,2023-05-13T16:56:37.901839,,
leathert3,Rugged Leather,2.17,632,2023-05-21T09:48:55.160897,1.29,232.0
2hspear_rumblingdemiset5,Rumbling Demise,39.0,1,2022-12-30T19:35:29.789663,,
runeglass_case_empty_lightning,Runeglass Case of Electrifying,1816.9,5,2023-05-21T09:58:41.310506,1211.0,4.0
runeglass_case_empty_arcane,Runeglass Case of Empowering,3298.0,1,2023-05-21T09:58:48.311618,1611.0,2.0
runeglass_case_empty_stamina,Runeglass Case of Energizing,4666.0,2,2023-05-21T09:58:51.804837,3349.0,3.0
runeglass_case_empty_ice,Runeglass Case of Freezing,3962.98,2,2023-05-21T09:58:50.383752,2611.0,2.0
runeglass_case_empty_fire,Runeglass Case of Igniting,1884.0,6,2023-05-21T09:58:41.310506,,
runeglass_case_empty_heal,Runeglass Case of Leeching,6333.0,2,2023-05-21T09:58:57.57288,3555.0,2.0
runeglass_case_empty_nature,Runeglass Case of Nature,2500.0,1,2023-05-21T09:58:44.002854,2304.01,2.0
runeglass_case_empty_melee,Runeglass Case of Punishing,1499.99,4,2023-05-21T09:58:40.642338,1100.0,5.0
runeglass_case_empty_ranged,Runeglass Case of Sight,1965.0,1,2023-05-21T09:58:41.567977,1122.0,2.0
runeglass_case_empty_mana,Runeglass Case of Siphoning,4999.0,2,2023-05-21T09:58:53.186902,2255.0,2.0
runeglass_case_empty_void,Runeglass Case of the Abyss,2265.0,5,2023-05-21T09:58:42.642902,1377.0,10.0
runeglass_gem_amber_void,Runeglass of Abyssal Amber,6511.0,1,2023-05-21T09:58:58.46899,,
runeglass_gem_amethyst_void,Runeglass of Abyssal Amethyst,6631.0,1,2023-05-21T09:58:58.694889,,
runeglass_gem_aquamarine_void,Runeglass of Abyssal Aquamarine,6100.0,1,2023-05-21T09:58:57.57288,,
runeglass_gem_carnelian_void,Runeglass of Abyssal Carnelian,10000.0,1,2023-04-23T21:10:32.02299,,
runeglass_gem_diamond_void,Runeglass of Abyssal Diamond,5185.0,8,2023-05-21T09:58:53.54506,,
runeglass_gem_emerald_void,Runeglass of Abyssal Emerald,3993.0,2,2023-05-21T09:58:50.383752,,
runeglass_gem_jasper_void,Runeglass of Abyssal Jasper,6638.0,1,2023-05-21T09:58:58.890779,,
runeglass_gem_malachite_void,Runeglass of Abyssal Malachite,7749.0,1,2023-05-21T09:59:01.706392,,
runeglass_gem_moonstone_void,Runeglass of Abyssal Moonstone,6099.0,1,2023-05-21T09:58:57.57288,,
runeglass_gem_onyx_void,Runeglass of Abyssal Onyx,2920.0,2,2023-05-21T09:58:47.463118,,
runeglass_gem_opal_void,Runeglass of Abyssal Opal,2764.0,2,2023-05-21T09:58:46.328044,150.0,2.0
runeglass_gem_ruby_void,Runeglass of Abyssal Ruby,6666.0,3,2023-05-19T00:36:47.115505,,
runeglass_gem_sapphire_void,Runeglass of Abyssal Sapphire,6997.0,1,2023-05-21T09:59:00.751127,,
runeglass_gem_topaz_void,Runeglass of Abyssal Topaz,4999.0,2,2023-05-21T09:58:53.54506,,
runeglass_gem_amber_nature,Runeglass of Arboreal Amber,3000.0,1,2023-05-21T09:58:48.081692,1480.0,1.0
runeglass_gem_amethyst_nature,Runeglass of Arboreal Amethyst,5980.0,1,2023-05-21T09:58:56.866046,,
runeglass_gem_aquamarine_nature,Runeglass of Arboreal Aquamarine,7100.0,3,2023-05-21T09:59:00.991565,,
runeglass_gem_carnelian_nature,Runeglass of Arboreal Carnelian,9500.0,1,2023-05-17T17:03:38.963442,,
runeglass_gem_diamond_nature,Runeglass of Arboreal Diamond,5412.0,1,2023-05-21T09:58:54.442226,,
runeglass_gem_emerald_nature,Runeglass of Arboreal Emerald,5272.0,3,2023-05-21T09:58:54.179749,,
runeglass_gem_jasper_nature,Runeglass of Arboreal Jasper,7750.0,1,2023-05-21T09:59:01.706392,,
runeglass_gem_malachite_nature,Runeglass of Arboreal Malachite,7259.0,1,2023-05-21T09:59:00.991565,,
runeglass_gem_moonstone_nature,Runeglass of Arboreal Moonstone,7766.0,1,2023-05-21T09:59:01.938852,,
runeglass_gem_onyx_nature,Runeglass of Arboreal Onyx,4892.0,1,2023-05-21T09:58:52.552748,,
runeglass_gem_opal_nature,Runeglass of Arboreal Opal,5300.0,1,2023-05-21T09:58:54.179749,2500.0,1.0
runeglass_gem_ruby_nature,Runeglass of Arboreal Ruby,7100.0,3,2023-05-21T09:59:00.991565,,
runeglass_gem_sapphire_nature,Runeglass of Arboreal Sapphire,5997.0,2,2023-05-21T09:58:56.866046,,
runeglass_gem_topaz_nature,Runeglass of Arboreal Topaz,7100.0,1,2023-05-21T09:59:00.991565,,
runeglass_gem_amber_lightning,Runeglass of Electrified Amber,8493.0,3,2023-05-21T09:59:02.828503,,
runeglass_gem_amethyst_lightning,Runeglass of Electrified Amethyst,6486.0,1,2023-05-21T09:58:58.46899,,
runeglass_gem_aquamarine_lightning,Runeglass of Electrified Aquamarine,5551.0,1,2023-05-21T09:58:55.939351,,
runeglass_gem_diamond_lightning,Runeglass of Electrified Diamond,2990.0,2,2023-05-21T09:58:47.463118,,
runeglass_gem_emerald_lightning,Runeglass of Electrified Emerald,6554.0,1,2023-05-21T09:58:58.694889,,
runeglass_gem_jasper_lightning,Runeglass of Electrified Jasper,6655.0,1,2023-05-21T09:58:59.312521,,
runeglass_gem_malachite_lightning,Runeglass of Electrified Malachite,6914.0,1,2023-05-21T09:59:00.751127,,
runeglass_gem_moonstone_lightning,Runeglass of Electrified Moonstone,7760.0,1,2023-05-21T09:59:01.706392,,
runeglass_gem_onyx_lightning,Runeglass of Electrified Onyx,5808.0,1,2023-05-21T09:58:56.595547,,
runeglass_gem_opal_lightning,Runeglass of Electrified Opal,2859.0,3,2023-05-21T09:58:46.59505,400.0,1.0
runeglass_gem_ruby_lightning,Runeglass of Electrified Ruby,5530.0,1,2023-05-21T09:58:55.682342,,
runeglass_gem_sapphire_lightning,Runeglass of Electrified Sapphire,6100.0,1,2023-05-21T09:58:57.57288,,
runeglass_gem_topaz_lightning,Runeglass of Electrified Topaz,3245.0,1,2023-05-21T09:58:48.081692,350.0,2.0
runeglass_gem_amber_arcane,Runeglass of Empowered Amber,3988.0,1,2023-05-21T09:58:50.383752,,
runeglass_gem_amethyst_arcane,Runeglass of Empowered Amethyst,4500.0,1,2023-05-21T09:58:51.334509,,
runeglass_gem_aquamarine_arcane,Runeglass of Empowered Aquamarine,6000.0,1,2023-04-23T21:10:28.994705,,
runeglass_gem_carnelian_arcane,Runeglass of Empowered Carnelian,2750.0,1,2023-05-17T17:03:18.082944,,
runeglass_gem_diamond_arcane,Runeglass of Empowered Diamond,7998.0,1,2023-05-21T09:59:02.562965,,
runeglass_gem_emerald_arcane,Runeglass of Empowered Emerald,8790.0,1,2023-05-21T09:59:03.608922,,
runeglass_gem_jasper_arcane,Runeglass of Empowered Jasper,5000.0,1,2023-05-21T09:58:53.54506,,
runeglass_gem_malachite_arcane,Runeglass of Empowered Malachite,9690.0,1,2023-05-21T09:59:04.516531,,
runeglass_gem_moonstone_arcane,Runeglass of Empowered Moonstone,9800.0,1,2023-05-21T09:59:04.516531,,
runeglass_gem_onyx_arcane,Runeglass of Empowered Onyx,7900.0,2,2023-05-21T09:59:02.126664,,
runeglass_gem_opal_arcane,Runeglass of Empowered Opal,4975.0,2,2023-05-21T09:58:53.186902,2250.0,1.0
runeglass_gem_ruby_arcane,Runeglass of Empowered Ruby,4990.0,1,2023-05-21T09:58:53.186902,,
runeglass_gem_sapphire_arcane,Runeglass of Empowered Sapphire,6540.0,1,2023-05-19T00:36:45.820928,,
runeglass_gem_topaz_arcane,Runeglass of Empowered Topaz,8999.0,1,2023-05-19T00:36:52.443721,,
runeglass_gem_amber_stamina,Runeglass of Energizing Amber,3999.99,1,2023-04-06T02:24:50.124724,,
runeglass_gem_amethyst_stamina,Runeglass of Energizing Amethyst,7500.0,1,2023-04-23T21:10:29.905374,,
runeglass_gem_carnelian_stamina,Runeglass of Energizing Carnelian,9880.0,1,2023-05-19T00:36:53.742845,,
runeglass_gem_diamond_stamina,Runeglass of Energizing Diamond,9900.0,2,2023-05-19T00:36:53.742845,,
runeglass_gem_emerald_stamina,Runeglass of Energizing Emerald,6989.0,1,2023-05-21T09:59:00.751127,,
runeglass_gem_malachite_stamina,Runeglass of Energizing Malachite,9900.0,1,2023-05-19T00:36:53.742845,,
runeglass_gem_onyx_stamina,Runeglass of Energizing Onyx,6658.0,1,2023-05-21T09:58:59.312521,,
runeglass_gem_opal_stamina,Runeglass of Energizing Opal,5640.0,1,2023-05-21T09:58:55.939351,,
runeglass_gem_ruby_stamina,Runeglass of Energizing Ruby,4000.0,1,2023-05-07T13:29:18.268717,,
runeglass_gem_sapphire_stamina,Runeglass of Energizing Sapphire,6500.0,1,2023-02-12T16:48:09.142689,,
runeglass_gem_topaz_stamina,Runeglass of Energizing Topaz,10000.0,1,2023-04-23T21:10:32.02299,,
runeglass_gem_amber_ice,Runeglass of Frozen Amber,7777.0,3,2023-05-21T09:59:01.938852,,
runeglass_gem_amethyst_ice,Runeglass of Frozen Amethyst,7400.0,2,2023-05-21T09:59:00.991565,,
runeglass_gem_aquamarine_ice,Runeglass of Frozen Aquamarine,3577.0,1,2023-05-21T09:58:48.926697,,
runeglass_gem_diamond_ice,Runeglass of Frozen Diamond,6811.1,1,2023-05-21T09:58:59.549525,,
runeglass_gem_emerald_ice,Runeglass of Frozen Emerald,8194.0,1,2023-05-21T09:59:02.562965,,
runeglass_gem_jasper_ice,Runeglass of Frozen Jasper,9866.0,1,2023-05-21T09:59:04.516531,,
runeglass_gem_malachite_ice,Runeglass of Frozen Malachite,8877.0,1,2023-05-21T09:59:03.608922,,
runeglass_gem_moonstone_ice,Runeglass of Frozen Moonstone,8880.0,1,2023-05-21T09:59:03.83033,,
runeglass_gem_onyx_ice,Runeglass of Frozen Onyx,3983.0,1,2023-05-21T09:58:50.383752,,
runeglass_gem_opal_ice,Runeglass of Frozen Opal,4598.0,3,2023-05-21T09:58:51.601505,,
runeglass_gem_ruby_ice,Runeglass of Frozen Ruby,8888.0,3,2023-05-21T09:59:03.83033,,
runeglass_gem_sapphire_ice,Runeglass of Frozen Sapphire,8888.0,1,2023-05-21T09:59:03.83033,,
runeglass_gem_topaz_ice,Runeglass of Frozen Topaz,4899.0,2,2023-05-21T09:58:52.552748,,
runeglass_gem_amber_fire,Runeglass of Ignited Amber,3633.0,2,2023-05-21T09:58:49.161653,,
runeglass_gem_amethyst_fire,Runeglass of Ignited Amethyst,8581.0,1,2023-05-21T09:59:02.828503,,
runeglass_gem_aquamarine_fire,Runeglass of Ignited Aquamarine,5773.0,1,2023-05-21T09:58:56.595547,,
runeglass_gem_carnelian_fire,Runeglass of Ignited Carnelian,5555.0,1,2023-05-21T09:58:55.939351,,
runeglass_gem_diamond_fire,Runeglass of Ignited Diamond,2575.0,1,2023-05-21T09:58:44.253802,,
runeglass_gem_emerald_fire,Runeglass of Ignited Emerald,2378.0,1,2023-05-21T09:58:43.336145,,
runeglass_gem_jasper_fire,Runeglass of Ignited Jasper,6650.0,1,2023-05-21T09:58:59.312521,,
runeglass_gem_malachite_fire,Runeglass of Ignited Malachite,9417.0,1,2023-05-21T09:59:03.83033,,
runeglass_gem_moonstone_fire,Runeglass of Ignited Moonstone,555.0,1,2023-05-21T09:58:36.516479,100.0,21.0
runeglass_gem_onyx_fire,Runeglass of Ignited Onyx,2270.0,3,2023-05-21T09:58:43.104711,,
runeglass_gem_opal_fire,Runeglass of Ignited Opal,2555.0,4,2023-05-21T09:58:44.253802,400.0,1.0
runeglass_gem_ruby_fire,Runeglass of Ignited Ruby,2477.0,4,2023-05-21T09:58:43.336145,,
runeglass_gem_sapphire_fire,Runeglass of Ignited Sapphire,5950.0,2,2023-05-21T09:58:56.866046,,
runeglass_gem_topaz_fire,Runeglass of Ignited Topaz,6666.0,2,2023-05-21T09:58:59.549525,,
runeglass_gem_amber_heal,Runeglass of Leeching Amber,7411.0,1,2023-05-21T09:59:01.222996,,
runeglass_gem_amethyst_heal,Runeglass of Leeching Amethyst,6798.0,1,2023-05-21T09:58:59.549525,,
runeglass_gem_aquamarine_heal,Runeglass of Leeching Aquamarine,8877.0,1,2023-05-21T09:59:03.608922,,
runeglass_gem_carnelian_heal,Runeglass of Leeching Carnelian,1298.9,1,2023-05-21T09:58:40.36832,100.02,2.0
runeglass_gem_diamond_heal,Runeglass of Leeching Diamond,5688.0,1,2023-05-21T09:58:56.595547,1.0,995.0
runeglass_gem_emerald_heal,Runeglass of Leeching Emerald,5377.0,1,2023-05-21T09:58:54.442226,,
runeglass_gem_jasper_heal,Runeglass of Leeching Jasper,7490.0,1,2023-05-21T09:59:01.706392,,
runeglass_gem_malachite_heal,Runeglass of Leeching Malachite,6844.0,1,2023-05-21T09:58:59.747402,,
runeglass_gem_moonstone_heal,Runeglass of Leeching Moonstone,8877.0,1,2023-05-21T09:59:03.608922,,
runeglass_gem_onyx_heal,Runeglass of Leeching Onyx,6515.0,1,2023-05-21T09:58:58.46899,,
runeglass_gem_opal_heal,Runeglass of Leeching Opal,5652.0,1,2023-05-21T09:58:55.939351,,
runeglass_gem_ruby_heal,Runeglass of Leeching Ruby,7870.0,1,2023-05-21T09:59:01.938852,,
runeglass_gem_sapphire_heal,Runeglass of Leeching Sapphire,8888.0,1,2023-05-21T09:59:03.83033,,
runeglass_gem_topaz_heal,Runeglass of Leeching Topaz,8888.0,2,2023-05-21T09:59:03.83033,,
runeglass_gem_amber_melee,Runeglass of Punishing Amber,5990.0,1,2023-05-21T09:58:56.866046,,
runeglass_gem_amethyst_melee,Runeglass of Punishing Amethyst,5300.0,1,2023-05-21T09:58:54.179749,,
runeglass_gem_aquamarine_melee,Runeglass of Punishing Aquamarine,4573.0,1,2023-05-21T09:58:51.334509,,
runeglass_gem_carnelian_melee,Runeglass of Punishing Carnelian,2727.0,1,2023-05-21T09:58:45.861079,,
runeglass_gem_diamond_melee,Runeglass of Punishing Diamond,2289.0,3,2023-05-21T09:58:43.104711,,
runeglass_gem_emerald_melee,Runeglass of Punishing Emerald,2150.0,2,2023-05-21T09:58:42.203126,500.0,10.0
runeglass_gem_jasper_melee,Runeglass of Punishing Jasper,3909.0,3,2023-05-21T09:58:49.37256,,
runeglass_gem_malachite_melee,Runeglass of Punishing Malachite,2194.0,1,2023-05-21T09:58:42.445077,,
runeglass_gem_moonstone_melee,Runeglass of Punishing Moonstone,4980.0,1,2023-05-21T09:58:53.186902,,
runeglass_gem_onyx_melee,Runeglass of Punishing Onyx,2489.0,1,2023-05-21T09:58:44.002854,,
runeglass_gem_opal_melee,Runeglass of Punishing Opal,2069.0,1,2023-05-21T09:58:42.203126,1200.0,3.0
runeglass_gem_ruby_melee,Runeglass of Punishing Ruby,2180.0,1,2023-05-21T09:58:42.203126,,
runeglass_gem_sapphire_melee,Runeglass of Punishing Sapphire,4813.0,1,2023-05-21T09:58:52.274743,,
runeglass_gem_topaz_melee,Runeglass of Punishing Topaz,6100.0,1,2023-05-21T09:58:57.57288,,
runeglass_gem_amber_ranged,Runeglass of Sighted Amber,4059.0,1,2023-05-21T09:58:50.693321,,
runeglass_gem_amethyst_ranged,Runeglass of Sighted Amethyst,1700.0,1,2023-05-21T09:58:40.642338,,
runeglass_gem_aquamarine_ranged,Runeglass of Sighted Aquamarine,5294.0,1,2023-05-21T09:58:54.179749,,
runeglass_gem_carnelian_ranged,Runeglass of Sighted Carnelian,7500.0,1,2023-02-25T20:54:54.272283,,
runeglass_gem_diamond_ranged,Runeglass of Sighted Diamond,2590.0,1,2023-05-21T09:58:45.441321,,
runeglass_gem_emerald_ranged,Runeglass of Sighted Emerald,2590.0,3,2023-05-21T09:58:45.441321,1000.0,2.0
runeglass_gem_jasper_ranged,Runeglass of Sighted Jasper,4499.0,1,2023-05-21T09:58:51.334509,,
runeglass_gem_malachite_ranged,Runeglass of Sighted Malachite,2825.0,2,2023-05-21T09:58:46.59505,,
runeglass_gem_moonstone_ranged,Runeglass of Sighted Moonstone,5266.0,1,2023-05-21T09:58:53.764569,,
runeglass_gem_onyx_ranged,Runeglass of Sighted Onyx,2800.0,5,2023-05-21T09:58:46.328044,,
runeglass_gem_opal_ranged,Runeglass of Sighted Opal,2728.0,4,2023-05-21T09:58:45.861079,,
runeglass_gem_ruby_ranged,Runeglass of Sighted Ruby,2490.0,5,2023-05-21T09:58:44.002854,,
runeglass_gem_sapphire_ranged,Runeglass of Sighted Sapphire,4599.0,1,2023-05-21T09:58:51.601505,,
runeglass_gem_topaz_ranged,Runeglass of Sighted Topaz,8100.0,1,2023-05-21T09:59:02.562965,,
runeglass_gem_amethyst_mana,Runeglass of Siphoning Amethyst,1000.0,1,2022-12-09T22:12:43.708481,,
runeglass_gem_aquamarine_mana,Runeglass of Siphoning Aquamarine,4100.0,1,2023-03-06T10:44:32.468024,,
runeglass_gem_carnelian_mana,Runeglass of Siphoning Carnelian,4900.0,1,2023-05-19T00:36:38.682471,,
runeglass_gem_diamond_mana,Runeglass of Siphoning Diamond,9990.0,1,2023-05-19T00:36:53.742845,,
runeglass_gem_malachite_mana,Runeglass of Siphoning Malachite,2999.0,3,2023-05-12T16:49:30.268721,,
runeglass_gem_onyx_mana,Runeglass of Siphoning Onyx,4100.0,1,2023-03-13T18:10:45.659874,,
runeglass_gem_opal_mana,Runeglass of Siphoning Opal,4899.0,1,2023-02-08T19:32:09.805706,,
runeglass_gem_ruby_mana,Runeglass of Siphoning Ruby,10000.0,1,2023-05-19T00:36:54.05641,,
runeglass_gem_sapphire_mana,Runeglass of Siphoning Sapphire,9000.0,1,2023-02-25T20:54:56.87191,,
blockt51,Runestone,110.0,7,2023-05-21T09:49:35.447861,102.84,21.0
leathert51,Runic Leather,108.99,13,2023-05-21T09:49:34.778615,105.2,13.0
runicthreadt5,Runic Thread,99.99,9,2023-05-21T09:52:14.823761,61.0,50.0
dyeb112,Russet Brown Dye,1.19,13,2023-05-21T10:00:19.242753,,
